company,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,rating_overall,other,management,culture,pay,growth,balance,environment,diff_balance,diff_culture,diff_pay,diff_career,diff_mgmt
PRUDENTIAL SINGAPORE,0.3348437599148785,0.22097367595470999,0.3133363488674736,0.45455544789388186,0.19522773755936446,0.25307435930994227,0.2692307692307693,0.7241379310344825,0.24137931034482749,0.7200000000000002,0.1612903225806452,0.7857142857142857,0.2727272727272727,134.6510163169904,9.234418670891719,58.39651759450205,-48.52486053290186,270.91959374588777
SCIENTE INTERNATIONAL PTE LTD,0.33947456046164914,0.13755240566979432,0.17421468584405767,0.0,0.2716791544985119,0.1435958251815506,0.5,0.6206896551724137,0.20689655172413798,0.24000000000000002,1.0,0.7142857142857143,0.4090909090909089,110.4092021842114,50.41289224763534,inf,474.00442170249414,128.46421777119212
SEA LIMITED,0.1100483573726982,0.1925123013869153,0.16503148238856474,0.46383433069302027,0.12407527883943743,0.18667213798790075,0.2692307692307693,0.5172413793103446,0.0689655172413792,0.5200000000000001,0.0,0.35714285714285715,0.09090909090909073,224.53265606984917,-64.17604654636025,12.108993576017127,-100.0,316.87706378616576
SEMBCORP INDUSTRIES LTD,0.25352986602593464,0.035005283173214885,0.14766243159057357,0.2557797166569568,0.09121825172354746,0.18239487778562513,0.11538461538461538,0.7931034482758619,0.48275862068965514,0.7200000000000002,0.4516129032258065,0.6785714285714285,0.45454545454545436,167.6495038663471,1279.102172380223,181.49221893370068,205.84143736573574,769.4569708258582
SEPHORA,0.3780955517875298,0.4719892179058921,0.3348286841251502,0.3731322123134083,0.23295344827979178,0.37840855205529594,0.23076923076923075,0.7931034482758619,0.1724137931034483,0.56,0.35483870967741943,0.8928571428571428,0.6363636363636361,136.1458997959549,-63.470819552105716,50.08085110851651,5.976198127873057,240.45576664883475
SHOPEE,0.23422114686556444,0.3152664187513323,0.34100678445431554,0.5416387990673333,0.29128381531056674,0.33311507608979546,0.23076923076923075,0.7241379310344825,0.5862068965517242,0.44,0.48387096774193555,0.857142857142857,0.7727272727272726,265.9545129094727,85.94016415497056,-18.7650514036935,41.894821393724925,148.60218555651878
SINGAPORE MANAGEMENT UNIVERSITY,0.6412792680965193,0.3994073825009719,0.37142276534131186,0.545322332926104,0.3826457965775273,0.5537347638266372,0.30769230769230776,0.7931034482758619,0.31034482758620685,0.7200000000000002,0.2580645161290323,0.75,0.818181818181818,16.953726295595313,-22.29867519150033,32.03200318912422,-30.520005715888512,107.26830279322627
SINGAPORE POOLS,0.40251732100872084,0.1778247430487192,0.044583929923218524,0.27074897466764647,0.07259926969120992,0.2936729104164888,0.07692307692307694,0.5172413793103446,0.24137931034482749,0.44,0.1935483870967742,0.5714285714285715,0.0,41.963722206178325,35.74000232279039,62.51215744772991,334.1214142183047,612.460857403047
SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (SUTD),0.7746445470375506,0.36248086777134486,0.42511292311019794,0.4137745164938519,0.3373247961810626,0.47457042388358306,0.4615384615384615,0.8275862068965516,0.0689655172413792,0.24000000000000002,0.06451612903225812,0.39285714285714285,0.5909090909090906,-49.28549560446344,-80.97402556294831,-41.997394611524825,-84.8237666923303,145.33808847314506
SINGTEL,0.3559941108513942,0.1450982944356545,0.17547737631918792,0.30258567135528486,0.1409983616579941,0.20889216932996896,0.5,0.8275862068965516,0.5862068965517242,0.56,0.7741935483870968,0.7857142857142857,0.6818181818181815,120.70991113734277,304.0067451045639,85.07155262565915,341.19279910981953,486.9473922710864
STANDARD CHARTERED BANK,0.47362800829177665,0.2651666025544263,0.29397241550355463,0.48319269587675306,0.1740845059332931,0.2991088059451365,0.11538461538461538,0.7931034482758619,0.44827586206896547,0.6400000000000001,0.2580645161290323,0.607142857142857,0.5454545454545454,28.189812788442413,69.05442003276238,32.45233329504707,-12.214717259445772,355.5853170412355
TEMASEK POLYTECHNIC,0.649122425779338,0.18234848505566686,0.1143351674219406,0.321348236641089,0.07880559703532243,0.2101895913727905,0.5,0.5517241379310344,0.31034482758620685,0.36000000000000004,0.32258064516129037,0.9642857142857143,0.45454545454545436,48.55221079875503,70.19325797604823,12.027999208248596,182.13598006188607,600.1078079311287
THALES GROUP,0.5296666370465647,0.25690159097707166,0.2775548861611942,0.49797544649751513,0.1897427823834496,0.33022082894312,0.23076923076923075,0.6896551724137928,0.2758620689655172,0.6800000000000002,0.29032258064516125,0.5,0.6818181818181815,-5.601001643597311,7.380443973248004,36.55291737428932,4.600061148464883,263.4684617515909
THE CHOPE GROUP,0.4542635304595271,0.5182005723031877,0.43585095466397505,0.2792669199380892,0.25449240185327726,0.3293987516341281,0.4615384615384615,0.3448275862068964,0.48275862068965514,0.32,0.41935483870967744,0.0,0.5909090909090906,-100.0,-6.839427339110749,14.58571608514926,-3.784806658738539,35.49622059274688
TIKTOK,0.5118405291907078,0.6820754489053464,0.7912148237438343,0.7282843206228601,0.7111208299766703,0.6425622715473733,0.38461538461538464,0.7586206896551723,0.6206896551724139,0.48000000000000004,0.48387096774193555,0.5714285714285715,0.818181818181818,11.641915565397069,-8.999853877082035,-34.09167458260211,-38.844552298404004,6.6795764764843595
TUV SUD ASIA PACIFIC PTE. LTD.,0.45565467297409823,0.256914646147947,0.17430065195570033,0.26472933951445116,0.19034466310697867,0.25341288043825083,0.42307692307692313,0.44827586206896547,0.3448275862068966,0.32,0.5806451612903225,0.607142857142857,0.6363636363636361,33.2462702906089,34.21873426722584,20.878177155173884,233.12850799771957,135.50744988159857
TWITTER INC,0.7188189828275934,0.6591838113449024,0.5199002393971649,0.7109012017397398,0.4094864758388185,0.564274999898547,0.6538461538461539,0.6206896551724137,0.7586206896551725,0.7200000000000002,0.41935483870967744,0.5357142857142857,1.0,-25.472991321547333,15.08484835320721,1.2798963116103226,-19.339364183419484,51.57757137179025
UNITED OVERSEAS BANK,0.1608422869256256,0.08132624000320736,0.13448624772246734,0.33107137665103714,0.11741877607984418,0.13199009015603372,0.11538461538461538,0.6896551724137928,0.24137931034482749,0.6400000000000001,0.3870967741935484,0.75,0.4090909090909089,366.2952848629939,196.8037257535919,93.3117886764903,187.83372333532643,487.34658581761295
URBAN REDEVELOPMENT AUTHORITY,0.42415927300604883,0.33928020472240866,0.28509143211065996,0.5906247034531956,0.27740807204692347,0.4088982386790001,0.15384615384615388,0.6896551724137928,0.6896551724137931,0.16000000000000006,0.48387096774193555,0.9642857142857143,1.0,127.34047695144056,103.27008850341072,-72.91003930845922,69.72483675136127,148.6067428842294
ZALORA SEA,0.6414525199378709,0.5753392396679987,0.49476501967523917,0.38155395068136305,0.43998357369513963,0.5150393638358444,0.38461538461538464,0.4137931034482758,0.6896551724137931,0.24000000000000002,0.6774193548387097,0.5,0.7727272727272726,-22.05190805884924,19.869309246447504,-37.09932774345068,36.91739066018931,-5.952601827133426
ZOOM VIDEO COMMUNICATIONS,0.9947377747172818,1.0,1.0,1.0,1.0,1.0,1.0,0.6551724137931034,1.0,0.6000000000000001,0.6451612903225807,0.5357142857142857,0.9545454545454545,-46.14517520795437,0.0,-39.99999999999999,-35.48387096774193,-34.48275862068966
